NURA_ID,Canonical SMILES,AGO_PR,ANT_PR,BIN_PR,AGO_PXR,ANT_PXR,BIN_PXR,AGO_RXR,ANT_RXR,BIN_RXR,AGO_GR,ANT_GR,BIN_GR,AGO_AR,ANT_AR,BIN_AR,AGO_ERA,ANT_ERA,BIN_ERA,AGO_ERB,ANT_ERB,BIN_ERB,AGO_FXR,ANT_FXR,BIN_FXR,AGO_PPARD,ANT_PPARD,BIN_PPARD,AGO_PPARG,ANT_PPARG,BIN_PPARG,AGO_PPARA,ANT_PPARA,BIN_PPARA,SOURCES
NURA_08103,Clc1ccc(c(c1)N)N,inact.,n.a.,inact.,w.act.,n.a.,w.act.,inact.,n.a.,inact.,inact.,inact.,inact.,w.act.,n.a.,w.act.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_08104,Clc1ccc(c(c1)N)O,inact.,n.a.,inact.,w.act.,n.a.,w.act.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,w.act.,inc.,inact.,act.,inc.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Tox21
NURA_08105,Clc1ccc(c(c1)NC(=O)c1ccc(cc1)C(C)(C)C)C(=O)Nc1ccc(c(c1)C(=O)O)C,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_08106,Clc1ccc(c(c1)NC(=O)c1ccc(cc1)C(C)(C)C)C(=O)Nc1cccc(c1)C(=O)O,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_08107,Clc1ccc(c(c1)O)Cl,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_08108,Clc1ccc(c(c1)O)Oc1ccc(cc1Cl)Cl,inact.,w.act.,inc.,w.act.,n.a.,w.act.,n.a.,n.a.,n.a.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,inact.,inact.,inact.,w.act.,inact.,inc.,n.a.,n.a.,n.a.,Tox21
NURA_08109,Clc1ccc(c(c1)OCc1noc(c1COc1ccc(c(c1)Cl)C=Cc1cccc(c1)C(=O)O)C(C)C)Cl,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_08110,Clc1ccc(c(c1)[N+](=O)[O-])Cl,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Tox21
NURA_08111,Clc1ccc(c(c1)[N+](=O)[O-])N,inact.,w.act.,inc.,n.a.,n.a.,n.a.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_08112,Clc1ccc(c(c1Cc1n[nH]c(=O)c2c1cccc2)Cl)Cl,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,w.act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,NR-DBIND
NURA_08113,Clc1ccc(c(c1Cl)C(=O)O)Cl,inact.,inact.,inact.,n.a.,n.a.,n.a.,w.act.,n.a.,w.act.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_08114,Clc1ccc(c(c1Cl)O)Cl,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_08115,Clc1ccc(c(c1N)Cl)C,inact.,n.a.,inact.,w.act.,n.a.,w.act.,n.a.,n.a.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_08116,Clc1ccc(c(n1)C(=O)O)Cl,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_08117,Clc1ccc(c2c1[nH]c1c2CCCC1(O)C(F)(F)F)Cl,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"BindingDB, NR-DBIND"
NURA_08118,Clc1ccc(c2c1cccn2)O,inact.,n.a.,inact.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_08119,Clc1ccc(cc1)C(=C(Cl)Cl)c1ccccc1Cl,inact.,n.a.,inact.,w.act.,n.a.,w.act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Tox21
NURA_08120,Clc1ccc(cc1)C(=O)CC(C1CCCCC1)Nc1ccc(cc1)[N+](=O)[O-],n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"ChEMBL, NR-DBIND"
NURA_08121,Clc1ccc(cc1)C(=O)CC(c1ccc(cc1)C(F)(F)F)Nc1ccc(cc1)[N+](=O)[O-],n.a.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,NR-DBIND
NURA_08122,Clc1ccc(cc1)C(=O)Cl,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Tox21
NURA_08123,Clc1ccc(cc1)C(=O)N1CCCC(=N1)c1ccccc1,n.a.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,NR-DBIND
NURA_08124,Clc1ccc(cc1)C(=O)NC(C(=O)Nc1ccc(cc1)C(=O)N)Cc1ccccc1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_08125,Clc1ccc(cc1)C(=O)NC(C(=O)O)Cc1cc(=O)[nH]c2c1cccc2,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_08126,Clc1ccc(cc1)C(=O)NCCCS(=O)(=O)c1ccc(cn1)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,w.act.,n.a.,n.a.,w.act.,n.a.,n.a.,w.act.,NR-DBIND
NURA_08127,Clc1ccc(cc1)C(=O)NCCS(=O)(=O)c1ccc(cn1)C,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,w.act.,n.a.,n.a.,w.act.,n.a.,n.a.,w.act.,NR-DBIND
NURA_08128,Clc1ccc(cc1)C(=O)NCCS(=O)(=O)c1ccc(cn1)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,n.a.,w.act.,n.a.,n.a.,w.act.,"ChEMBL, NR-DBIND"
NURA_08129,Clc1ccc(cc1)C(=O)NCCS(=O)(=O)c1ccccn1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,w.act.,n.a.,n.a.,w.act.,n.a.,n.a.,w.act.,NR-DBIND
NURA_08130,Clc1ccc(cc1)C(=O)NCCc1ccc(cc1)OC(C(=O)NS(=O)(=O)c1ccccc1)(C)C,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,ChEMBL
NURA_08131,Clc1ccc(cc1)C(=O)NCCc1ccc(cc1)OC(C(=O)O)(C)C,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,w.act.,inact.,inc.,inc.,inact.,inc.,inc.,n.a.,inc.,"ChEMBL, Tox21"
NURA_08132,Clc1ccc(cc1)C(=O)NN(C(C)(C)C)C(=O)c1ccccc1,inact.,w.act.,inc.,n.a.,n.a.,n.a.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,w.act.,inc.,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_08133,Clc1ccc(cc1)C(=O)Oc1ccc(c(c1)C(C)(C)C)O,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,inact.,inact.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_08134,Clc1ccc(cc1)C(=O)c1c(C)n(c2c1ccc(c2)OC(F)(F)F)Cc1cccc(c1)OC1(CCC1)C(=O)O,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,act.,act.,n.a.,act.,ChEMBL
NURA_08135,Clc1ccc(cc1)C(=O)c1ccc(cc1)OC(C(=O)NS(=O)(=O)c1ccccc1)(C)C,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,ChEMBL
NURA_08136,Clc1ccc(cc1)C(=O)c1ccc(cc1)OC(C(=O)O)(C)C,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,inact.,n.a.,inact.,inact.,n.a.,inact.,inc.,n.a.,inc.,"ChEMBL, NR-DBIND"
NURA_08137,Clc1ccc(cc1)C(=O)c1ccccc1,inact.,inact.,inact.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Tox21
NURA_08138,Clc1ccc(cc1)C(C(=O)C1C(=O)c2c(C1=O)cccc2)c1ccccc1,inact.,w.act.,inc.,w.act.,n.a.,w.act.,n.a.,n.a.,n.a.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,act.,inc.,inact.,act.,inc.,inact.,act.,inc.,n.a.,w.act.,w.act.,n.a.,act.,act.,n.a.,n.a.,n.a.,Tox21
NURA_08139,Clc1ccc(cc1)C(C(=O)O)Oc1ccc(cc1F)Cl,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,w.act.,n.a.,w.act.,w.act.,n.a.,w.act.,ChEMBL
NURA_08140,Clc1ccc(cc1)C(C(=O)O)Oc1cccc(c1)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,w.act.,act.,inc.,n.a.,n.a.,n.a.,ChEMBL
NURA_08141,Clc1ccc(cc1)C(C(Cl)(Cl)Cl)c1ccccc1Cl,inact.,act.,inc.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,inact.,inact.,inact.,act.,inact.,inc.,inact.,act.,inc.,inact.,w.act.,inc.,inact.,inact.,inact.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_08142,Clc1ccc(cc1)C(Cl)(Cl)Cl,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,w.act.,inact.,inc.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_08143,Clc1ccc(cc1)C(c1ccc(cc1)Cl)(c1cccnc1)O,inact.,w.act.,inc.,w.act.,n.a.,w.act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,inact.,w.act.,inc.,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Tox21
NURA_08144,Clc1ccc(cc1)C(c1ccccc1)OC1CC2CCC(C1)N2C,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_08145,Clc1ccc(cc1)C(c1ccccc1Cl)(c1cncnc1)O,inact.,w.act.,inc.,w.act.,n.a.,w.act.,n.a.,n.a.,n.a.,inact.,w.act.,inc.,inact.,w.act.,inc.,inc.,w.act.,inc.,inact.,w.act.,inc.,inact.,w.act.,inc.,inact.,inact.,inact.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,Tox21
NURA_08146,Clc1ccc(cc1)C1(O)CCN(CC1)CCC(C(=O)N(C)C)(c1ccccc1)c1ccccc1,inact.,n.a.,inact.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_08147,Clc1ccc(cc1)C1=CCN(CC1)CCOc1ccc(cc1)CC(C(=O)O)(Oc1ccccc1)C,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,act.,w.act.,n.a.,w.act.,ChEMBL
NURA_08148,Clc1ccc(cc1)C1=CCN(CC1)CCOc1ccc(cc1)OC(C(=O)O)(C)C,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,w.act.,n.a.,w.act.,act.,n.a.,act.,ChEMBL
NURA_08149,Clc1ccc(cc1)C1=CCN(CC1)CCOc1cccc(c1)OC(C(=O)O)(C)C,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,w.act.,n.a.,w.act.,act.,n.a.,act.,ChEMBL
NURA_08150,Clc1ccc(cc1)C1=NN(CCC1)C(=O)c1ccc(c(c1)Cl)Cl,n.a.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,NR-DBIND
NURA_08151,Clc1ccc(cc1)C1=NOC(=O)C1=Cc1ccc(cc1)N1CCCC1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_08152,Clc1ccc(cc1)C1CCC(CC1)C1=C(O)C(=O)c2c(C1=O)cccc2,inact.,n.a.,inact.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_08153,Clc1ccc(cc1)C1CCN(CC1)c1[nH]c(=O)[nH]c(=O)c1Cc1ccccc1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,NR-DBIND
NURA_08154,Clc1ccc(cc1)C1N(CC(C(=O)O)C)C(C)Cc2c1[nH]c1c2cccc1,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"ChEMBL, NR-DBIND"
NURA_08155,Clc1ccc(cc1)C1Oc2cc(F)ccc2c2c1c1C(=CC(Nc1cc2)(C)C)C,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,NR-DBIND
NURA_08156,Clc1ccc(cc1)C1Oc2ccc(cc2c2c1c1C(=CC(Nc1cc2)(C)C)C)Cl,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,NR-DBIND
NURA_08157,Clc1ccc(cc1)C1Oc2ccc(cc2c2c1c1C(=CC(Nc1cc2)(C)C)C)F,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,NR-DBIND
NURA_08158,Clc1ccc(cc1)C1Oc2ccccc2c2c1c1C(=C)CC(Nc1cc2)(C)C,act.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,NR-DBIND
NURA_08159,Clc1ccc(cc1)C1Oc2ccccc2c2c1c1C(=CC(Nc1cc2)(C)C)C,act.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,NR-DBIND
NURA_08160,Clc1ccc(cc1)C1Oc2ccccc2c2c1c1C(=O)CC(Nc1cc2)(C)C,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,NR-DBIND
NURA_08161,Clc1ccc(cc1)C1Oc2ccccc2c2c1c1C(C)CC(Nc1cc2)(C)C,act.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,NR-DBIND
NURA_08162,Clc1ccc(cc1)C1Oc2ccccc2c2c1c1C=CC(Nc1cc2)(C)C,act.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,NR-DBIND
NURA_08163,Clc1ccc(cc1)C1Oc2ccccc2c2c1c1c(cc2)NC(C(=O)C1(C)C)(C)C,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,NR-DBIND
NURA_08164,Clc1ccc(cc1)C1Oc2ccccc2c2c1c1c(cc2)NC(C(=O)C1C)(C)C,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,NR-DBIND
NURA_08165,Clc1ccc(cc1)C1Oc2ccccc2c2c1c1c(cc2)NC(C(C1C)O)(C)C,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,NR-DBIND
NURA_08166,Clc1ccc(cc1)C=C1Oc2ccccc2c2c1c1C(=CC(Nc1cc2)(C)C)C,act.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,NR-DBIND
